1446764896,47.99947,-124.78308,2015-11-05T23:08:16+0000
1446765483,47.98366,-124.77026,2015-11-05T23:18:03+0000
1446766083,47.96808,-124.75696,2015-11-05T23:28:03+0000
1446766683,47.95229,-124.74348,2015-11-05T23:38:03+0000
1446767485,47.93105,-124.72452,2015-11-05T23:51:25+0000
1446767875,47.92064,-124.71519,2015-11-05T23:57:55+0000
1446768467,47.90421,-124.70143,2015-11-06T00:07:47+0000
1446769164,47.88758,-124.68691,2015-11-06T00:19:24+0000
1446769764,47.87076,-124.67249,2015-11-06T00:29:24+0000
1446770364,47.85076,-124.65558,2015-11-06T00:39:24+0000
1449894502,48.5149,-122.60768,2015-12-12T04:28:22+0000
1449895048,48.51486,-122.6077,2015-12-12T04:37:28+0000
1449895647,48.51165,-122.60049,2015-12-12T04:47:27+0000
1449896241,48.51713,-122.5862,2015-12-12T04:57:21+0000
1449896837,48.52359,-122.57172,2015-12-12T05:07:17+0000
1449897437,48.53631,-122.56088,2015-12-12T05:17:17+0000
1449898055,48.53715,-122.55576,2015-12-12T05:27:35+0000
1449898626,48.53738,-122.55531,2015-12-12T05:37:06+0000
1449899226,48.53725,-122.55522,2015-12-12T05:47:06+0000
1428191643,48.75191,-122.90294,2015-04-04T23:54:03+0000
1428191075,48.74813,-122.89487,2015-04-04T23:44:35+0000
1428190447,48.74074,-122.89217,2015-04-04T23:34:07+0000
1428189850,48.73402,-122.91508,2015-04-04T23:24:10+0000
1428189294,48.7339,-122.93269,2015-04-04T23:14:54+0000
1428188655,48.73069,-122.94473,2015-04-04T23:04:15+0000
1428188055,48.72503,-122.957,2015-04-04T22:54:15+0000
1428187466,48.71797,-122.97104,2015-04-04T22:44:26+0000
1428186871,48.71072,-122.98254,2015-04-04T22:34:31+0000
1428186276,48.70568,-122.98877,2015-04-04T22:24:36+0000
1428185707,48.69599,-122.99529,2015-04-04T22:15:07+0000
1428185107,48.68809,-123.00095,2015-04-04T22:05:07+0000
1428184487,48.68267,-123.00589,2015-04-04T21:54:47+0000
1428518186,48.54403,-123.01639,2015-04-08T18:36:26+0000
1428517589,48.54406,-123.01639,2015-04-08T18:26:29+0000
1428517025,48.54408,-123.01634,2015-04-08T18:17:05+0000
1428513772,48.54407,-123.0164,2015-04-08T17:22:52+0000
1428513159,48.54406,-123.01608,2015-04-08T17:12:39+0000
1428512560,48.54397,-123.01599,2015-04-08T17:02:40+0000
1428512007,48.54393,-123.01614,2015-04-08T16:53:27+0000
1428607566,48.5412,-123.01346,2015-04-09T19:26:06+0000
1428608324,48.5523,-122.99838,2015-04-09T19:38:44+0000
1428608733,48.55927,-123.00339,2015-04-09T19:45:33+0000
1428609290,48.56995,-123.01154,2015-04-09T19:54:50+0000
1428609886,48.58135,-123.02295,2015-04-09T20:04:46+0000
1428610643,48.59405,-123.04158,2015-04-09T20:17:23+0000
1428611135,48.60666,-123.03969,2015-04-09T20:25:35+0000
1428611670,48.60795,-123.03917,2015-04-09T20:34:30+0000
1428612271,48.60626,-123.04054,2015-04-09T20:44:31+0000
1428613391,48.61934,-123.03677,2015-04-09T21:03:11+0000
1428613985,48.6187,-123.0466,2015-04-09T21:13:05+0000
1428614526,48.61817,-123.04692,2015-04-09T21:22:06+0000
1428687337,48.62816,-123.05299,2015-04-10T17:35:37+0000
1428688084,48.63172,-123.07503,2015-04-10T17:48:04+0000
1428688486,48.63182,-123.08983,2015-04-10T17:54:46+0000
1428689082,48.63127,-123.11432,2015-04-10T18:04:42+0000
1428689677,48.63472,-123.12955,2015-04-10T18:14:37+0000
1428690270,48.63892,-123.14244,2015-04-10T18:24:30+0000
1428690905,48.64413,-123.15442,2015-04-10T18:35:05+0000
1428691452,48.64674,-123.16547,2015-04-10T18:44:12+0000
1428692052,48.64807,-123.17534,2015-04-10T18:54:12+0000
1428692642,48.65147,-123.1832,2015-04-10T19:04:02+0000
1428693239,48.65327,-123.19196,2015-04-10T19:13:59+0000
1428693835,48.6581,-123.20276,2015-04-10T19:23:55+0000
1428694464,48.67045,-123.22513,2015-04-10T19:34:24+0000
1428695027,48.68692,-123.24109,2015-04-10T19:43:47+0000
1428695614,48.69174,-123.23342,2015-04-10T19:53:34+0000
1428696214,48.69157,-123.22037,2015-04-10T20:03:34+0000
1428696808,48.69,-123.20502,2015-04-10T20:13:28+0000
1428697402,48.68025,-123.20085,2015-04-10T20:23:22+0000
1428698044,48.67789,-123.19646,2015-04-10T20:34:04+0000
1428698254,48.6779,-123.19655,2015-04-10T20:37:34+0000
1428776214,48.59327,-123.04375,2015-04-11T18:16:54+0000
1428776755,48.58433,-123.03104,2015-04-11T18:25:55+0000
1428777356,48.57396,-123.01607,2015-04-11T18:35:56+0000
1428777954,48.56256,-123.00362,2015-04-11T18:45:54+0000
1428778552,48.55182,-122.99838,2015-04-11T18:55:52+0000
1428779147,48.54276,-123.00775,2015-04-11T19:05:47+0000
1428779796,48.53939,-123.01712,2015-04-11T19:16:36+0000
1429047978,48.51335,-122.91756,2015-04-14T21:46:18+0000
1429126986,48.51796,-122.91704,2015-04-15T19:43:06+0000
1429127552,48.5255,-122.9187,2015-04-15T19:52:32+0000
1429128152,48.52702,-122.93378,2015-04-15T20:02:32+0000
1429128751,48.52965,-122.94435,2015-04-15T20:12:31+0000
1429129353,48.53558,-122.95412,2015-04-15T20:22:33+0000
1429129951,48.5407,-122.96669,2015-04-15T20:32:31+0000
1429130602,48.54485,-122.98351,2015-04-15T20:43:22+0000
1429131143,48.54581,-122.99664,2015-04-15T20:52:23+0000
1429131737,48.54501,-123.00648,2015-04-15T21:02:17+0000
1429132331,48.54007,-123.0166,2015-04-15T21:12:11+0000
1429133154,48.53946,-123.01714,2015-04-15T21:25:54+0000
